timestamp,sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,ux,uy
1744752167.7376986,"-0.13,-0.10,-0.03,-0.04,-0.11,-0.02,3.27,165.10,-8.82,0.00,0.00"
1744752167.7612398,"-0.13,-0.14,0.02,-0.03,-0.11,-0.03,3.28,165.10,-8.83,0.00,0.00"
1744752167.7843022,"-0.14,-0.10,-0.04,-0.01,-0.16,-0.02,3.30,165.05,-8.82,0.00,0.00"
1744752167.8059053,"-0.12,-0.10,-0.03,0.01,-0.15,-0.08,3.32,165.06,-8.87,0.00,0.00"
1744752167.8289652,"-0.06,-0.14,0.01,-0.02,-0.15,-0.00,3.29,165.07,-8.80,0.00,0.00"
1744752167.8519387,"-0.12,-0.16,-0.05,-0.05,-0.18,-0.04,3.26,165.03,-8.84,0.00,0.00"
1744752167.874447,"-0.13,-0.11,-0.01,-0.02,-0.16,-0.08,3.29,165.05,-8.87,0.00,0.00"
1744752167.8984492,"-0.13,-0.13,-0.04,-0.02,-0.14,-0.02,3.29,165.08,-8.81,0.00,0.00"
1744752167.9214563,"-0.10,-0.10,-0.06,-0.03,-0.11,-0.06,3.28,165.10,-8.86,0.00,0.00"
1744752167.9433177,"-0.09,-0.15,-0.03,-0.05,-0.09,0.01,3.26,165.12,-8.79,0.00,0.00"
1744752167.967318,"-0.10,-0.12,-0.03,-0.07,-0.12,-0.06,3.24,165.09,-8.86,0.00,0.00"
1744752167.989316,"-0.14,-0.11,-0.03,-0.06,-0.12,0.02,3.25,165.09,-8.77,0.00,0.00"
1744752168.012729,"-0.12,-0.17,0.01,-0.03,-0.09,-0.05,3.29,165.12,-8.84,0.00,0.00"
1744752168.0361052,"-0.07,-0.15,0.01,-0.02,-0.13,-0.00,3.29,165.08,-8.80,0.00,0.00"
1744752168.0591335,"-0.09,-0.15,-0.03,-0.03,-0.16,0.00,3.28,165.05,-8.79,0.00,0.00"
1744752168.0821068,"-0.11,-0.14,-0.02,-0.04,-0.16,-0.02,3.28,165.05,-8.82,0.00,0.00"
1744752168.1051304,"-0.15,-0.09,-0.04,-0.08,-0.09,0.05,3.23,165.12,-8.75,0.00,0.00"
1744752168.1276567,"-0.06,-0.13,-0.04,-0.07,-0.13,-0.02,3.25,165.08,-8.81,0.00,0.00"
1744752168.1506462,"-0.11,-0.10,-0.01,-0.03,-0.12,-0.00,3.28,165.09,-8.80,0.00,0.00"
1744752168.1736696,"-0.10,-0.09,0.00,0.01,-0.13,-0.07,3.32,165.08,-8.87,0.00,0.00"
1744752168.1966467,"-0.10,-0.13,-0.00,-0.02,-0.18,-0.08,3.29,165.03,-8.88,0.00,0.00"
1744752168.219667,"-0.12,-0.12,-0.03,-0.02,-0.11,0.01,3.30,165.10,-8.79,0.00,0.00"
1744752168.2431836,"-0.07,-0.11,0.00,-0.04,-0.11,0.02,3.27,165.10,-8.77,0.00,0.00"
1744752168.266183,"-0.11,-0.13,-0.02,-0.08,-0.13,-0.02,3.23,165.08,-8.81,0.00,0.00"
1744752168.2911854,"-0.08,-0.13,-0.03,0.00,-0.16,-0.06,3.32,165.06,-8.86,0.00,0.00"
1744752168.3132055,"-0.13,-0.10,-0.03,-0.05,-0.12,-0.03,3.26,165.09,-8.83,0.00,0.00"
1744752168.335713,"-0.11,-0.15,-0.02,-0.04,-0.11,0.02,3.27,165.11,-8.78,0.00,0.00"
1744752168.3587165,"-0.09,-0.11,0.02,-0.04,-0.11,-0.07,3.27,165.10,-8.86,0.00,0.00"
1744752168.3817146,"-0.17,-0.10,-0.01,-0.02,-0.08,-0.07,3.30,165.13,-8.87,0.00,0.00"
1744752168.4057128,"-0.09,-0.12,-0.01,-0.05,-0.11,-0.02,3.26,165.10,-8.81,0.00,0.00"
1744752168.42826,"-0.07,-0.18,-0.03,-0.06,-0.13,-0.02,3.26,165.08,-8.81,0.00,0.00"
1744752168.4502602,"-0.16,-0.12,-0.04,-0.03,-0.12,0.03,3.28,165.10,-8.77,0.00,0.00"
1744752168.473258,"-0.12,-0.14,0.02,-0.00,-0.18,-0.02,3.31,165.04,-8.82,0.00,0.00"
1744752168.4972603,"-0.07,-0.12,0.03,-0.05,-0.11,0.00,3.26,165.10,-8.79,0.00,0.00"
1744752168.5202675,"-0.11,-0.14,-0.00,-0.09,-0.09,-0.00,3.22,165.12,-8.80,0.00,0.00"
1744752168.5427353,"-0.11,-0.11,-0.01,0.00,-0.06,-0.06,3.31,165.15,-8.86,0.00,0.00"
1744752168.565753,"-0.13,-0.11,0.01,-0.05,-0.10,-0.04,3.26,165.11,-8.84,0.00,0.00"
1744752168.5887306,"-0.09,-0.12,-0.02,-0.06,-0.04,-0.06,3.25,165.17,-8.86,0.00,0.00"
1744752168.6107311,"-0.10,-0.13,0.01,-0.05,-0.12,0.02,3.26,165.09,-8.78,0.00,0.00"
1744752168.6342576,"-0.08,-0.12,-0.02,-0.07,-0.14,-0.05,3.24,165.07,-8.84,0.00,0.00"
1744752168.6572537,"-0.08,-0.08,0.02,-0.04,-0.11,-0.04,3.27,165.10,-8.83,0.00,0.00"
1744752168.68025,"-0.12,-0.13,-0.01,-0.02,-0.12,-0.03,3.29,165.09,-8.82,0.00,0.00"
1744752168.70325,"-0.10,-0.16,-0.01,-0.01,-0.13,0.01,3.30,165.08,-8.78,0.00,0.00"
1744752168.7262855,"-0.12,-0.15,-0.03,-0.01,-0.12,-0.02,3.30,165.09,-8.81,0.00,0.00"
1744752168.748823,"-0.13,-0.10,-0.05,0.03,-0.12,0.00,3.35,165.09,-8.79,0.00,0.00"
1744752168.7718325,"-0.18,-0.14,-0.02,-0.03,-0.11,-0.05,3.28,165.10,-8.85,0.00,0.00"
1744752168.7948036,"-0.13,-0.08,-0.02,-0.07,-0.11,-0.05,3.24,165.10,-8.85,0.00,0.00"
1744752168.817813,"-0.06,-0.11,-0.04,-0.07,-0.10,-0.02,3.25,165.11,-8.82,0.00,0.00"
1744752168.841346,"-0.08,-0.12,-0.02,-0.02,-0.07,-0.03,3.30,165.14,-8.83,0.00,0.00"
1744752168.8643222,"-0.17,-0.14,-0.00,-0.06,-0.11,-0.03,3.26,165.10,-8.83,0.00,0.00"
1744752168.887321,"-0.07,-0.18,0.01,-0.05,-0.12,-0.05,3.26,165.09,-8.85,0.00,0.00"
1744752168.9103222,"-0.10,-0.10,-0.01,-0.06,-0.13,-0.01,3.25,165.08,-8.81,0.00,0.00"
1744752168.9339325,"-0.15,-0.16,-0.01,-0.09,-0.18,-0.00,3.22,165.03,-8.80,0.00,0.00"
1744752168.955926,"-0.13,-0.07,-0.02,-0.05,-0.08,0.01,3.26,165.13,-8.79,0.00,0.00"
1744752168.9789298,"-0.13,-0.14,-0.01,-0.03,-0.16,-0.03,3.28,165.06,-8.83,0.00,0.00"
1744752169.0029325,"-0.13,-0.15,0.01,-0.01,-0.13,-0.03,3.30,165.08,-8.83,0.00,0.00"
1744752169.026441,"-0.13,-0.07,-0.02,-0.00,-0.10,-0.07,3.31,165.11,-8.87,0.00,0.00"
1744752169.0504484,"-0.12,-0.13,-0.02,-0.01,-0.09,-0.06,3.30,165.12,-8.86,0.00,0.00"
1744752169.0713408,"-0.09,-0.10,-0.02,-0.06,-0.11,-0.06,3.25,165.10,-8.86,0.00,0.00"
1744752169.0943403,"-0.07,-0.15,-0.04,-0.07,-0.09,-0.01,3.24,165.12,-8.81,0.00,0.00"
1744752169.1173453,"-0.09,-0.08,-0.02,-0.02,-0.09,-0.05,3.29,165.12,-8.85,0.00,0.00"
1744752169.1408525,"-0.14,-0.12,-0.01,-0.01,-0.09,-0.03,3.30,165.12,-8.83,0.00,0.00"
1744752169.163854,"-0.11,-0.10,-0.00,-0.03,-0.11,-0.03,3.28,165.10,-8.82,0.00,0.00"
1744752169.1868558,"-0.14,-0.19,-0.00,-0.04,-0.13,-0.03,3.27,165.08,-8.83,0.00,0.00"
1744752169.209852,"-0.09,-0.09,-0.02,-0.03,-0.13,-0.01,3.29,165.08,-8.81,0.00,0.00"
1744752169.232399,"-0.11,-0.14,0.01,-0.00,-0.14,-0.01,3.31,165.07,-8.81,0.00,0.00"
1744752169.2564049,"-0.04,-0.12,-0.02,0.03,-0.12,0.03,3.35,165.09,-8.76,0.00,0.00"
1744752169.2794032,"-0.12,-0.14,-0.07,-0.01,-0.14,-0.01,3.30,165.07,-8.80,0.00,0.00"
1744752169.3017642,"-0.11,-0.16,0.01,-0.03,-0.10,-0.01,3.28,165.11,-8.81,0.00,0.00"
1744752169.3249972,"-0.10,-0.10,0.03,-0.02,-0.12,-0.02,3.29,165.09,-8.82,0.00,0.00"
1744752169.3478386,"-0.09,-0.12,0.01,0.00,-0.10,-0.03,3.31,165.11,-8.83,0.00,0.00"
1744752169.3705804,"-0.10,-0.15,-0.04,-0.04,-0.13,-0.05,3.27,165.08,-8.84,0.00,0.00"
1744752169.393646,"-0.11,-0.15,-0.06,-0.04,-0.14,-0.04,3.27,165.07,-8.84,0.00,0.00"
1744752169.4162204,"-0.12,-0.16,0.01,-0.01,-0.12,-0.04,3.30,165.10,-8.84,0.00,0.00"
1744752169.4392931,"-0.10,-0.14,-0.04,-0.08,-0.16,-0.07,3.23,165.05,-8.87,0.00,0.00"
1744752169.4630003,"-0.15,-0.11,-0.00,-0.02,-0.13,-0.03,3.30,165.08,-8.83,0.00,0.00"
1744752169.4859338,"-0.13,-0.12,0.00,-0.00,-0.09,-0.04,3.31,165.12,-8.83,0.00,0.00"
1744752169.5094044,"-0.05,-0.14,-0.02,-0.01,-0.14,0.02,3.30,165.07,-8.78,0.00,0.00"
1744752169.5319858,"-0.14,-0.11,0.02,0.03,-0.12,-0.05,3.34,165.09,-8.85,0.00,0.00"
1744752169.5540075,"-0.14,-0.12,0.00,0.02,-0.15,-0.05,3.33,165.06,-8.84,0.00,0.00"
1744752169.5777977,"-0.11,-0.10,-0.02,-0.02,-0.10,-0.07,3.29,165.11,-8.86,0.00,0.00"
1744752169.6009917,"-0.11,-0.10,-0.08,-0.05,-0.09,-0.02,3.26,165.13,-8.82,0.00,0.00"
1744752169.6238332,"-0.11,-0.07,-0.01,-0.03,-0.10,-0.01,3.28,165.11,-8.81,0.00,0.00"
1744752169.6463919,"-0.11,-0.17,-0.00,0.01,-0.09,-0.00,3.32,165.12,-8.80,0.00,0.00"
1744752169.6700952,"-0.09,-0.10,0.01,-0.04,-0.11,0.03,3.27,165.10,-8.76,0.00,0.00"
1744752169.6926568,"-0.11,-0.16,-0.04,-0.05,-0.10,-0.02,3.27,165.11,-8.81,0.00,0.00"
1744752169.7166858,"-0.13,-0.15,-0.04,-0.03,-0.12,-0.02,3.28,165.09,-8.82,0.00,0.00"
1744752169.739254,"-0.09,-0.12,0.01,-0.03,-0.08,-0.00,3.28,165.14,-8.80,0.00,0.00"
1744752169.7622557,"-0.14,-0.16,-0.01,-0.02,-0.15,-0.01,3.29,165.07,-8.81,0.00,0.00"
1744752169.7852402,"-0.15,-0.14,0.00,0.02,-0.16,-0.03,3.33,165.05,-8.83,0.00,0.00"
1744752169.8083117,"-0.13,-0.10,0.00,-0.06,-0.09,-0.06,3.25,165.12,-8.86,0.00,0.00"
1744752169.8317564,"-0.08,-0.14,-0.04,-0.02,-0.12,-0.04,3.30,165.10,-8.84,0.00,0.00"
1744752169.8549395,"-0.13,-0.18,-0.07,-0.04,-0.21,-0.05,3.27,165.01,-8.85,0.00,0.00"
1744752169.8769186,"-0.12,-0.10,-0.01,0.02,-0.11,-0.04,3.33,165.10,-8.84,0.00,0.00"
1744752169.9007318,"-0.13,-0.15,0.02,-0.01,-0.06,-0.03,3.30,165.15,-8.83,0.00,0.00"
1744752169.9237814,"-0.06,-0.14,-0.02,-0.00,-0.16,-0.07,3.31,165.05,-8.86,0.00,0.00"
1744752169.9465008,"-0.14,-0.08,-0.03,-0.06,-0.15,0.02,3.26,165.06,-8.78,0.00,0.00"
1744752169.9700742,"-0.13,-0.11,-0.02,-0.03,-0.11,-0.06,3.28,165.10,-8.86,0.00,0.00"
1744752169.993703,"-0.11,-0.13,0.05,-0.03,-0.10,-0.01,3.28,165.11,-8.81,0.00,0.00"
1744752170.0156703,"-0.06,-0.17,-0.00,-0.06,-0.13,-0.04,3.25,165.08,-8.84,0.00,0.00"
1744752170.0395296,"0.01,-0.13,-0.04,-0.03,-0.11,-0.03,3.28,165.10,-8.83,0.00,0.00"
1744752170.0603669,"-0.13,-0.13,-0.03,-0.05,-0.13,0.01,3.27,165.08,-8.78,0.00,0.00"
1744752170.0840003,"-0.13,-0.10,0.02,-0.02,-0.17,-0.02,3.29,165.04,-8.81,0.00,0.00"
1744752170.1089401,"-0.15,-0.11,-0.02,-0.08,-0.17,-0.06,3.23,165.04,-8.85,0.00,0.00"
1744752170.1310947,"-0.13,-0.10,-0.01,0.01,-0.14,-0.04,3.32,165.07,-8.84,0.00,0.00"
1744752170.1530938,"-0.07,-0.12,-0.03,-0.07,-0.10,-0.04,3.24,165.11,-8.84,0.00,0.00"
1744752170.175738,"-0.11,-0.13,-0.05,-0.02,-0.11,-0.03,3.29,165.10,-8.83,0.00,0.00"
1744752170.1987374,"-0.09,-0.09,-0.03,0.01,-0.14,-0.04,3.32,165.07,-8.84,0.00,0.00"
1744752170.2217488,"-0.09,-0.14,-0.01,0.01,-0.09,-0.02,3.32,165.12,-8.82,0.00,0.00"
1744752170.2456295,"-0.10,-0.11,0.01,-0.03,-0.15,-0.06,3.28,165.06,-8.86,0.00,0.00"
1744752170.268665,"-0.15,-0.09,-0.01,-0.01,-0.15,-0.03,3.30,165.06,-8.82,0.00,0.00"
1744752170.2912202,"-0.13,-0.12,-0.01,0.01,-0.18,-0.04,3.32,165.03,-8.83,0.00,0.00"
1744752170.313294,"-0.14,-0.18,-0.08,-0.03,-0.11,-0.06,3.28,165.10,-8.86,0.00,0.00"
1744752170.3369746,"-0.09,-0.17,-0.02,0.00,-0.15,-0.02,3.31,165.06,-8.82,0.00,0.00"
1744752170.3602126,"-0.05,-0.09,-0.03,0.01,-0.11,0.03,3.32,165.10,-8.77,0.00,0.00"
1744752170.3830678,"-0.12,-0.13,-0.03,-0.01,-0.13,-0.03,3.30,165.08,-8.82,0.00,0.00"
1744752170.406166,"-0.11,-0.14,0.00,-0.05,-0.12,-0.08,3.26,165.09,-8.88,0.00,0.00"
1744752170.4293354,"-0.07,-0.12,0.00,-0.04,-0.10,0.03,3.27,165.11,-8.77,0.00,0.00"
1744752170.4518907,"-0.09,-0.10,-0.03,-0.06,-0.11,-0.01,3.25,165.10,-8.80,0.00,0.00"
1744752170.4747043,"-0.10,-0.13,-0.01,0.02,-0.13,0.02,3.33,165.08,-8.78,0.00,0.00"
1744752170.4991782,"-0.14,-0.12,0.01,-0.05,-0.09,-0.03,3.26,165.12,-8.82,0.00,0.00"
1744752170.5215926,"-0.15,-0.12,0.02,-0.03,-0.14,-0.02,3.28,165.07,-8.82,0.00,0.00"
1744752170.54442,"-0.11,-0.15,-0.05,-0.07,-0.13,-0.06,3.24,165.08,-8.86,0.00,0.00"
1744752170.566456,"-0.12,-0.10,-0.01,-0.04,-0.15,-0.04,3.27,165.06,-8.83,0.00,0.00"
1744752170.590045,"-0.12,-0.19,-0.01,-0.03,-0.16,0.04,3.28,165.05,-8.76,0.00,0.00"
1744752170.6126695,"-0.08,-0.13,-0.04,-0.04,-0.12,-0.04,3.27,165.09,-8.84,0.00,0.00"
1744752170.6362264,"-0.13,-0.15,-0.01,-0.05,-0.15,0.02,3.26,165.06,-8.78,0.00,0.00"
1744752170.6592274,"-0.09,-0.15,-0.01,-0.05,-0.13,0.01,3.26,165.08,-8.78,0.00,0.00"
1744752170.682591,"-0.13,-0.13,0.04,-0.02,-0.08,-0.01,3.29,165.13,-8.80,0.00,0.00"
1744752170.7069414,"-0.12,-0.11,-0.00,-0.06,-0.10,-0.02,3.25,165.12,-8.82,0.00,0.00"
1744752170.729061,"-0.15,-0.13,-0.02,-0.02,-0.13,-0.02,3.30,165.08,-8.82,0.00,0.00"
1744752170.7522352,"-0.12,-0.15,-0.01,-0.03,-0.11,-0.03,3.28,165.10,-8.83,0.00,0.00"
1744752170.7744,"-0.15,-0.10,-0.01,-0.03,-0.18,0.06,3.28,165.03,-8.74,0.00,0.00"
1744752170.7974443,"-0.15,-0.11,0.01,0.02,-0.14,-0.01,3.33,165.07,-8.81,0.00,0.00"
1744752170.8207533,"-0.14,-0.20,0.01,-0.01,-0.14,-0.00,3.30,165.07,-8.80,0.00,0.00"
1744752170.84388,"-0.16,-0.12,-0.04,-0.00,-0.11,-0.02,3.31,165.10,-8.81,0.00,0.00"
1744752170.866546,"-0.11,-0.08,0.00,-0.03,-0.08,-0.03,3.28,165.13,-8.83,0.00,0.00"
1744752170.8896155,"-0.13,-0.11,-0.08,-0.03,-0.12,0.02,3.28,165.09,-8.77,0.00,0.00"
1744752170.912727,"-0.12,-0.13,-0.01,0.02,-0.13,-0.01,3.33,165.08,-8.81,0.00,0.00"
1744752170.9351838,"-0.13,-0.09,0.01,-0.04,-0.12,-0.03,3.27,165.09,-8.83,0.00,0.00"
1744752170.958362,"-0.08,-0.16,-0.05,-0.06,-0.10,0.03,3.25,165.11,-8.77,0.00,0.00"
1744752170.980889,"-0.10,-0.04,-0.04,-0.06,-0.11,-0.02,3.25,165.10,-8.81,0.00,0.00"
1744752171.0049684,"-0.14,-0.12,-0.04,-0.07,-0.10,-0.02,3.24,165.12,-8.82,0.00,0.00"
1744752171.0273714,"-0.09,-0.12,0.02,0.00,-0.08,-0.02,3.31,165.13,-8.81,0.00,0.00"
1744752171.050328,"-0.13,-0.08,-0.02,-0.03,-0.09,-0.05,3.28,165.13,-8.85,0.00,0.00"
1744752171.073329,"-0.15,-0.09,-0.02,-0.05,-0.12,0.00,3.26,165.10,-8.79,0.00,0.00"
1744752171.0963287,"-0.10,-0.19,-0.01,-0.09,-0.09,-0.04,3.22,165.12,-8.84,0.00,0.00"
1744752171.119512,"-0.09,-0.12,-0.02,-0.02,-0.12,-0.06,3.29,165.09,-8.85,0.00,0.00"
1744752171.1427317,"-0.09,-0.12,0.01,0.00,-0.10,-0.04,3.31,165.11,-8.84,0.00,0.00"
1744752171.1657143,"-0.14,-0.16,0.01,-0.06,-0.18,0.01,3.25,165.03,-8.79,0.00,0.00"
1744752171.1889825,"-0.12,-0.11,0.03,-0.03,-0.15,-0.04,3.28,165.06,-8.84,0.00,0.00"
1744752171.2119687,"-0.10,-0.12,-0.04,-0.00,-0.14,0.03,3.31,165.08,-8.77,0.00,0.00"
1744752171.235133,"-0.10,-0.12,-0.01,-0.03,-0.11,-0.02,3.28,165.11,-8.82,0.00,0.00"
1744752171.2578638,"-0.18,-0.13,0.01,-0.02,-0.10,-0.08,3.29,165.12,-8.88,0.00,0.00"
1744752171.2809007,"-0.08,-0.12,0.04,0.01,-0.10,-0.05,3.32,165.11,-8.85,0.00,0.00"
1744752171.3037033,"-0.12,-0.10,-0.02,-0.02,-0.15,-0.06,3.30,165.06,-8.86,0.00,0.00"
1744752171.3267796,"-0.12,-0.14,-0.02,0.01,-0.14,-0.03,3.32,165.08,-8.82,0.00,0.00"
1744752171.3495305,"-0.13,-0.14,0.00,-0.02,-0.12,-0.03,3.29,165.09,-8.82,0.00,0.00"
1744752171.3725557,"-0.14,-0.13,0.00,-0.03,-0.14,-0.01,3.28,165.07,-8.81,0.00,0.00"
1744752171.3957322,"-0.11,-0.12,-0.01,0.03,-0.15,-0.02,3.34,165.06,-8.81,0.00,0.00"
1744752171.4187834,"-0.12,-0.12,-0.01,0.01,-0.15,0.02,3.32,165.07,-8.78,0.00,0.00"
1744752171.441801,"-0.17,-0.14,0.00,-0.01,-0.10,-0.06,3.30,165.11,-8.86,0.00,0.00"
1744752171.464266,"-0.14,-0.15,-0.06,-0.02,-0.11,0.00,3.29,165.10,-8.80,0.00,0.00"
1744752171.4878623,"-0.12,-0.14,-0.04,0.04,-0.14,-0.01,3.35,165.07,-8.80,0.00,0.00"
1744752171.510677,"-0.11,-0.10,-0.01,0.01,-0.17,-0.08,3.32,165.04,-8.87,0.00,0.00"
1744752171.53468,"-0.07,-0.09,-0.03,-0.00,-0.16,-0.07,3.31,165.05,-8.86,0.00,0.00"
1744752171.5566955,"-0.11,-0.10,-0.03,-0.07,-0.13,-0.04,3.24,165.08,-8.83,0.00,0.00"
1744752171.5796807,"-0.09,-0.12,-0.01,-0.04,-0.12,-0.05,3.27,165.09,-8.85,0.00,0.00"
1744752171.6026785,"-0.07,-0.11,0.02,-0.02,-0.14,0.03,3.29,165.08,-8.76,0.00,0.00"
1744752171.6258314,"-0.14,-0.11,-0.00,-0.01,-0.09,-0.04,3.30,165.13,-8.84,0.00,0.00"
1744752171.648198,"-0.07,-0.09,0.02,-0.07,-0.13,-0.02,3.24,165.08,-8.82,0.00,0.00"
1744752171.672068,"-0.08,-0.14,-0.01,-0.02,-0.11,0.02,3.29,165.10,-8.78,0.00,0.00"
1744752171.694529,"-0.06,-0.13,-0.04,0.02,-0.20,0.02,3.33,165.02,-8.78,0.00,0.00"
1744752171.718259,"-0.12,-0.11,-0.03,-0.00,-0.10,-0.03,3.31,165.11,-8.83,0.00,0.00"
1744752171.7411342,"-0.10,-0.13,0.00,-0.03,-0.14,-0.04,3.28,165.08,-8.84,0.00,0.00"
1744752171.7636917,"-0.11,-0.14,-0.02,0.02,-0.15,0.01,3.33,165.07,-8.79,0.00,0.00"
1744752171.7867398,"-0.14,-0.13,-0.00,-0.04,-0.16,-0.02,3.27,165.06,-8.82,0.00,0.00"
1744752171.810196,"-0.14,-0.10,-0.00,-0.03,-0.13,-0.01,3.28,165.09,-8.81,0.00,0.00"
1744752171.832499,"-0.11,-0.16,-0.04,-0.03,-0.11,-0.01,3.28,165.10,-8.81,0.00,0.00"
1744752171.8561304,"-0.16,-0.18,-0.03,-0.00,-0.09,0.02,3.31,165.12,-8.78,0.00,0.00"
1744752171.8790064,"-0.19,-0.16,0.05,-0.04,-0.15,-0.06,3.27,165.07,-8.86,0.00,0.00"
1744752171.902032,"-0.10,-0.14,0.00,-0.02,-0.12,0.03,3.30,165.09,-8.77,0.00,0.00"
1744752171.9248931,"-0.06,-0.12,-0.02,-0.07,-0.11,0.01,3.24,165.11,-8.79,0.00,0.00"
1744752171.948465,"-0.13,-0.12,-0.02,0.02,-0.09,0.03,3.33,165.12,-8.77,0.00,0.00"
1744752171.9716728,"-0.14,-0.12,0.00,-0.01,-0.12,0.06,3.30,165.09,-8.74,0.00,0.00"
1744752171.9949372,"-0.12,-0.10,0.00,-0.02,-0.15,0.01,3.29,165.06,-8.79,0.00,0.00"
1744752172.0185115,"-0.06,-0.09,0.00,-0.01,-0.12,-0.02,3.30,165.09,-8.81,0.00,0.00"
1744752172.0411048,"-0.09,-0.10,0.02,-0.03,-0.13,0.00,3.28,165.08,-8.79,0.00,0.00"
1744752172.0628278,"-0.12,-0.12,-0.02,-0.04,-0.15,-0.03,3.27,165.07,-8.83,0.00,0.00"
1744752172.0858238,"-0.12,-0.15,-0.03,-0.02,-0.11,-0.07,3.29,165.10,-8.87,0.00,0.00"
1744752172.1093829,"-0.09,-0.14,-0.03,-0.05,-0.14,-0.01,3.26,165.07,-8.81,0.00,0.00"
1744752172.1323445,"-0.15,-0.11,-0.04,-0.04,-0.10,-0.09,3.27,165.11,-8.89,0.00,0.00"
1744752172.1556828,"-0.13,-0.16,0.02,-0.02,-0.16,0.01,3.29,165.06,-8.79,0.00,0.00"
1744752172.1780345,"-0.12,-0.11,-0.01,0.00,-0.14,-0.05,3.31,165.08,-8.85,0.00,0.00"
1744752172.2012908,"-0.09,-0.07,0.01,0.03,-0.08,-0.03,3.34,165.13,-8.83,0.00,0.00"
1744752172.2246823,"-0.13,-0.18,0.00,-0.03,-0.15,0.04,3.28,165.06,-8.76,0.00,0.00"
1744752172.247801,"-0.09,-0.11,-0.05,-0.01,-0.14,0.01,3.30,165.07,-8.79,0.00,0.00"
1744752172.2703981,"-0.11,-0.16,-0.01,-0.02,-0.10,-0.04,3.29,165.12,-8.83,0.00,0.00"
1744752172.2938452,"-0.09,-0.18,-0.03,-0.00,-0.17,-0.04,3.31,165.04,-8.83,0.00,0.00"
1744752172.3166275,"-0.12,-0.18,-0.02,-0.02,-0.18,0.03,3.30,165.03,-8.77,0.00,0.00"
1744752172.339682,"-0.15,-0.11,-0.04,-0.04,-0.15,-0.02,3.27,165.06,-8.81,0.00,0.00"
1744752172.3626397,"-0.18,-0.13,0.02,-0.02,-0.19,-0.01,3.29,165.03,-8.81,0.00,0.00"
1744752172.385212,"-0.13,-0.12,0.02,0.00,-0.12,-0.00,3.32,165.10,-8.80,0.00,0.00"
1744752172.4093359,"-0.12,-0.12,-0.02,-0.01,-0.10,-0.03,3.31,165.11,-8.83,0.00,0.00"
1744752172.432087,"-0.09,-0.14,-0.03,-0.04,-0.12,-0.02,3.27,165.09,-8.82,0.00,0.00"
1744752172.455441,"-0.14,-0.15,-0.02,-0.04,-0.17,0.01,3.27,165.04,-8.79,0.00,0.00"
1744752172.4774497,"-0.07,-0.16,0.01,-0.04,-0.15,-0.01,3.28,165.06,-8.80,0.00,0.00"
1744752172.5016863,"-0.12,-0.14,-0.01,-0.04,-0.11,-0.04,3.28,165.10,-8.84,0.00,0.00"
1744752172.5237563,"-0.13,-0.11,-0.03,0.00,-0.10,0.00,3.32,165.11,-8.79,0.00,0.00"
1744752172.5455337,"-0.12,-0.13,-0.05,-0.01,-0.16,-0.03,3.30,165.05,-8.83,0.00,0.00"
1744752172.5695918,"-0.10,-0.15,-0.04,-0.05,-0.11,-0.00,3.26,165.10,-8.80,0.00,0.00"
1744752172.5925748,"-0.11,-0.13,-0.02,-0.04,-0.14,-0.02,3.27,165.08,-8.82,0.00,0.00"
1744752172.6147387,"-0.13,-0.15,-0.02,-0.07,-0.13,-0.03,3.24,165.08,-8.82,0.00,0.00"
1744752172.6382902,"-0.12,-0.16,-0.02,-0.07,-0.16,-0.04,3.25,165.06,-8.84,0.00,0.00"
1744752172.6614547,"-0.11,-0.14,0.01,-0.02,-0.15,-0.03,3.30,165.07,-8.82,0.00,0.00"
1744752172.685781,"-0.12,-0.08,-0.01,-0.04,-0.16,-0.03,3.27,165.06,-8.83,0.00,0.00"
1744752172.7083795,"-0.13,-0.17,-0.01,0.01,-0.14,-0.01,3.32,165.07,-8.81,0.00,0.00"
1744752172.7315588,"-0.10,-0.10,0.02,-0.02,-0.14,-0.05,3.29,165.07,-8.85,0.00,0.00"
1744752172.7541804,"-0.14,-0.13,-0.04,-0.02,-0.10,-0.04,3.29,165.11,-8.84,0.00,0.00"
1744752172.7767093,"-0.14,-0.14,0.03,-0.00,-0.10,-0.03,3.31,165.11,-8.83,0.00,0.00"
1744752172.800061,"-0.15,-0.11,0.02,-0.07,-0.14,-0.04,3.24,165.08,-8.83,0.00,0.00"
1744752172.8222575,"-0.14,-0.11,-0.01,0.01,-0.12,0.02,3.32,165.10,-8.77,0.00,0.00"
1744752172.846842,"-0.07,-0.18,-0.08,-0.04,-0.09,-0.02,3.27,165.13,-8.82,0.00,0.00"
1744752172.8698251,"-0.11,-0.10,-0.01,-0.03,-0.13,-0.01,3.28,165.08,-8.80,0.00,0.00"
1744752172.8933494,"-0.10,-0.13,-0.01,0.01,-0.12,-0.00,3.32,165.09,-8.80,0.00,0.00"
1744752172.9156606,"-0.09,-0.11,-0.01,0.02,-0.13,-0.01,3.33,165.08,-8.81,0.00,0.00"
1744752172.9392636,"-0.12,-0.16,0.01,0.01,-0.13,-0.02,3.32,165.08,-8.82,0.00,0.00"
1744752172.9612591,"-0.16,-0.11,-0.03,0.00,-0.14,-0.06,3.31,165.07,-8.85,0.00,0.00"
